index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
8462;2025-03-02 09:30:57.424674-03:00;133.27560424804688;51.224613189697266;132.57888793945312;49.64933776855469;335.467529296875
8463;2025-03-02 09:31:00.360169-03:00;133.27560424804688;47.002197265625;132.56399536132812;49.64130783081055;336.697998046875
8464;2025-03-02 09:31:03.216887-03:00;133.27560424804688;53.918243408203125;132.54913330078125;49.6332893371582;337.401123046875
8465;2025-03-02 09:31:06.191098-03:00;133.27560424804688;46.82637023925781;132.53439331054688;49.625308990478516;336.346435546875
8466;2025-03-02 09:31:09.207391-03:00;133.27560424804688;53.98065948486328;132.51959228515625;49.61729431152344;335.643310546875
8467;2025-03-02 09:31:12.217331-03:00;133.27560424804688;53.97099304199219;132.50473022460938;49.60927200317383;337.8460693359375
8468;2025-03-02 09:31:15.391144-03:00;133.27560424804688;53.97099304199219;132.48992919921875;49.601253509521484;338.8128662109375
8469;2025-03-02 09:31:18.946591-03:00;133.27560424804688;53.977142333984375;132.47515869140625;49.59324264526367;337.8460693359375
8470;2025-03-02 09:31:22.439390-03:00;133.27560424804688;53.97187042236328;132.4554443359375;49.58256149291992;338.0218505859375
8471;2025-03-02 09:31:25.549254-03:00;133.27560424804688;53.972747802734375;132.44064331054688;49.57453155517578;337.313232421875
8472;2025-03-02 09:31:28.998360-03:00;133.27560424804688;46.828128814697266;132.4259033203125;49.566532135009766;339.1644287109375
8473;2025-03-02 09:31:32.302278-03:00;133.27560424804688;46.81318664550781;132.40615844726562;49.55580520629883;338.9886474609375
8474;2025-03-02 09:31:36.117209-03:00;133.27560424804688;53.967472076416016;132.39138793945312;49.54512023925781;340.9222412109375
8475;2025-03-02 09:31:39.577259-03:00;133.27560424804688;53.977142333984375;132.3717041015625;49.537086486816406;339.3402099609375
8476;2025-03-02 09:31:42.826703-03:00;133.27560424804688;46.82109832763672;132.35696411132812;49.529056549072266;340.9222412109375
8477;2025-03-02 09:31:45.687811-03:00;133.27560424804688;46.83340835571289;132.34222412109375;49.52104187011719;341.5374755859375
8478;2025-03-02 09:31:49.407587-03:00;133.27560424804688;46.834285736083984;132.322509765625;49.51031494140625;340.7464599609375
8479;2025-03-02 09:31:52.978002-03:00;133.27560424804688;53.985931396484375;132.307861328125;49.50230026245117;340.4827880859375
8480;2025-03-02 09:31:56.022668-03:00;133.27560424804688;46.82285690307617;132.29302978515625;49.494232177734375;339.4281005859375
8481;2025-03-02 09:31:59.502869-03:00;133.27560424804688;53.98505401611328;132.2734375;49.4835205078125;338.5491943359375
8482;2025-03-02 09:32:02.646304-03:00;133.27560424804688;54;132.25872802734375;49.475486755371094;338.2855224609375
8483;2025-03-02 09:32:05.416271-03:00;133.27560424804688;46.823734283447266;132.24392700195312;49.467411041259766;335.643310546875
8484;2025-03-02 09:32:08.317674-03:00;133.27560424804688;46.82197570800781;132.22927856445312;49.459388732910156;334.764404296875
8485;2025-03-02 09:32:11.530766-03:00;133.27560424804688;46.82197570800781;132.21456909179688;49.45134735107422;337.313232421875
8486;2025-03-02 09:32:15.232688-03:00;133.27560424804688;46.81406784057617;132.1949462890625;49.44060516357422;336.434326171875
8487;2025-03-02 09:32:18.702379-03:00;133.27560424804688;46.82549285888672;132.18020629882812;49.43254470825195;336.258544921875
8488;2025-03-02 09:32:21.876996-03:00;133.27560424804688;46.824615478515625;132.16555786132812;49.424495697021484;336.346435546875
8489;2025-03-02 09:32:25.079827-03:00;133.27560424804688;46.82285690307617;132.15087890625;49.41645431518555;336.434326171875
8490;2025-03-02 09:32:28.042400-03:00;133.27560424804688;46.82725143432617;132.13613891601562;49.40837097167969;336.434326171875
